Fecha,Comprobante,Cliente,Producto,Cantidad,Importe
2023-04-13,In-00821,Riley Brown,Paletas,16,12
2023-04-13,In-00834,Morgan Wilson,Gomitas,9,10
2023-04-13,In-01191,Morgan Miller,Turrones,8,20
2023-04-13,In-01268,Sam Brown,Paletas,2,1
2023-04-13,In-01336,Jordan Williams,Caramelos,17,8
2023-04-13,In-01582,Quinn Johnson,Caramelos,17,8
2023-04-13,In-01614,Riley Smith,Chocolate,7,17
2023-04-14,In-00074,Morgan Williams,Caramelos,2,1
2023-04-14,In-00330,Sam Wilson,Chocolate,14,35
2023-04-14,In-00429,Taylor Johnson,Turrones,7,17
2023-04-14,In-00647,Jamie Garcia,Bombones,8,24
2023-04-14,In-00682,Quinn Garcia,Galletas,10,20
2023-04-14,In-01066,Sam Rodriguez,Marshmallows,1,1
2023-04-14,In-01097,Morgan Brown,Gomitas,15,18
2023-04-14,In-01558,Quinn Garcia,Marshmallows,6,9
2023-04-14,In-01689,Casey Rodriguez,Marshmallows,12,18
2023-04-14,In-01885,Sam Davis,Chicles,18,5
2023-04-15,In-00353,Morgan Smith,Bombones,10,30
2023-04-15,In-00401,Jamie Smith,Chocolate,14,35
2023-04-15,In-00578,Casey Williams,Galletas,18,36
2023-04-15,In-00647,Quinn Rodriguez,Chocolate,15,37
2023-04-15,In-00670,Riley Garcia,Chicles,17,5
2023-04-15,In-00691,Jamie Jones,Galletas,19,38
2023-04-15,In-00692,Quinn Garcia,Marshmallows,14,21
2023-04-15,In-00835,Jamie Rodriguez,Chicles,7,2
2023-04-15,In-00995,Casey Jones,Chocolate,1,2
2023-04-15,In-01235,Morgan Wilson,Paletas,17,13
2023-04-15,In-01380,Morgan Rodriguez,Chicles,16,4
2023-04-15,In-01437,Riley Brown,Bombones,4,12
2023-04-15,In-01563,Jamie Garcia,Chicles,10,3
2023-04-15,In-01605,Morgan Jones,Turrones,3,7
2023-04-15,In-01670,Avery Brown,Chocolate,10,25
2023-04-15,In-01808,Morgan Miller,Gomitas,17,20
2023-04-16,In-00029,Alex Garcia,Caramelos,19,9
2023-04-16,In-00426,Quinn Brown,Turrones,15,37
2023-04-16,In-00467,Casey Williams,Paletas,13,10
2023-04-16,In-00757,Quinn Jones,Chicles,10,3
2023-04-16,In-00835,Jamie Brown,Bombones,19,57
2023-04-16,In-00903,Morgan Brown,Frutas confitadas,9,19
2023-04-16,In-00911,Sam Rodriguez,Gomitas,6,7
2023-04-16,In-01095,Sam Jones,Marshmallows,5,7
2023-04-16,In-01227,Jamie Davis,Marshmallows,5,7
2023-04-16,In-01295,Avery Rodriguez,Bombones,18,54
2023-04-16,In-01444,Jordan Wilson,Caramelos,15,7
2023-04-16,In-01500,Jordan Smith,Chicles,12,3
2023-04-16,In-01598,Avery Miller,Paletas,2,1
2023-04-16,In-01631,Quinn Brown,Chocolate,3,7
2023-04-17,In-00143,Alex Davis,Gomitas,17,20
2023-04-17,In-00239,Quinn Williams,Galletas,10,20
2023-04-17,In-00531,Jamie Wilson,Galletas,2,4
2023-04-17,In-00761,Riley Williams,Bombones,17,51
2023-04-17,In-00817,Alex Jones,Paletas,15,12
2023-04-17,In-00992,Quinn Jones,Paletas,8,6
2023-04-17,In-00994,Morgan Miller,Caramelos,19,9
2023-04-17,In-01022,Casey Miller,Frutas confitadas,12,26
2023-04-17,In-01048,Morgan Davis,Turrones,8,20
2023-04-17,In-01385,Riley Wilson,Chocolate,16,40
2023-04-17,In-01412,Morgan Wilson,Paletas,9,7
2023-04-17,In-01568,Sam Williams,Chocolate,15,37
2023-04-17,In-01655,Taylor Wilson,Gomitas,10,12
2023-04-17,In-01780,Morgan Rodriguez,Galletas,4,8
2023-04-17,In-01865,Riley Williams,Chicles,4,1
2023-04-18,In-00036,Casey Smith,Chocolate,5,12
2023-04-18,In-00226,Jamie Jones,Paletas,14,11
2023-04-18,In-00285,Taylor Davis,Caramelos,4,2
2023-04-18,In-00418,Riley Davis,Marshmallows,8,12
2023-04-18,In-00637,Alex Johnson,Chocolate,1,2
2023-04-18,In-00907,Alex Miller,Chocolate,10,25
2023-04-18,In-01108,Jamie Smith,Marshmallows,3,4
2023-04-18,In-01512,Quinn Garcia,Frutas confitadas,19,41
2023-04-18,In-01548,Avery Garcia,Marshmallows,3,4
2023-04-18,In-01727,Jordan Garcia,Galletas,18,36
2023-04-18,In-01778,Jordan Johnson,Frutas confitadas,3,6
2023-04-19,In-00083,Casey Williams,Gomitas,5,6
2023-04-19,In-00179,Riley Miller,Chocolate,10,25
2023-04-19,In-00499,Riley Miller,Frutas confitadas,8,17
2023-04-19,In-00579,Avery Jones,Paletas,16,12
2023-04-19,In-00625,Riley Rodriguez,Galletas,6,12
2023-04-19,In-00920,Taylor Garcia,Paletas,17,13
2023-04-19,In-00955,Jamie Davis,Gomitas,8,9
2023-04-19,In-01097,Avery Rodriguez,Chocolate,15,37
2023-04-19,In-01367,Morgan Brown,Galletas,11,22
2023-04-19,In-01453,Quinn Jones,Gomitas,12,14
2023-04-19,In-01506,Avery Smith,Turrones,14,35
2023-04-19,In-01555,Quinn Garcia,Galletas,19,38
2023-04-19,In-01636,Avery Brown,Chocolate,13,32
2023-04-19,In-01973,Quinn Johnson,Gomitas,5,6
2023-04-20,In-00410,Casey Wilson,Paletas,3,2
2023-04-20,In-00505,Taylor Davis,Marshmallows,2,3
2023-04-20,In-00786,Taylor Rodriguez,Chicles,14,4
2023-04-20,In-01004,Casey Rodriguez,Galletas,16,32
2023-04-20,In-01040,Riley Smith,Gomitas,5,6
2023-04-20,In-01173,Sam Wilson,Frutas confitadas,12,26
2023-04-20,In-01349,Quinn Johnson,Chocolate,6,15
2023-04-20,In-01391,Alex Smith,Marshmallows,15,22
2023-04-20,In-01661,Casey Williams,Caramelos,10,5
2023-04-20,In-01718,Quinn Johnson,Chocolate,15,37
2023-04-20,In-01896,Jamie Smith,Turrones,15,37
2023-04-21,In-00393,Jamie Jones,Bombones,9,27
2023-04-21,In-00431,Sam Davis,Caramelos,13,6
2023-04-21,In-00443,Sam Williams,Turrones,12,30
2023-04-21,In-00460,Riley Johnson,Chocolate,8,20
2023-04-21,In-00619,Riley Brown,Marshmallows,8,12
2023-04-21,In-00805,Casey Johnson,Marshmallows,5,7
2023-04-21,In-00849,Quinn Johnson,Caramelos,16,8
2023-04-21,In-00923,Sam Williams,Gomitas,15,18
2023-04-21,In-01057,Casey Miller,Chicles,1,0
2023-04-21,In-01202,Sam Williams,Chocolate,3,7
2023-04-21,In-01245,Jordan Davis,Chicles,7,2
2023-04-21,In-01344,Riley Williams,Bombones,16,48
2023-04-21,In-01514,Riley Davis,Bombones,15,45
2023-04-21,In-01599,Alex Smith,Turrones,8,20
2023-04-21,In-01759,Sam Johnson,Frutas confitadas,14,30
2023-04-22,In-00293,Sam Garcia,Chocolate,12,30
2023-04-22,In-00424,Morgan Smith,Turrones,18,45
2023-04-22,In-00521,Taylor Wilson,Caramelos,14,7
2023-04-22,In-00548,Sam Rodriguez,Chocolate,3,7
2023-04-22,In-00596,Riley Brown,Paletas,18,14
2023-04-22,In-00665,Jamie Davis,Gomitas,18,21
2023-04-22,In-01288,Jordan Jones,Bombones,11,33
2023-04-22,In-01497,Casey Smith,Caramelos,1,0
2023-04-22,In-01523,Casey Jones,Chocolate,10,25
2023-04-22,In-01586,Sam Davis,Paletas,9,7
2023-04-22,In-01796,Casey Smith,Frutas confitadas,14,30
2023-04-23,In-00117,Taylor Wilson,Bombones,1,3
2023-04-23,In-00547,Taylor Davis,Bombones,8,24
2023-04-23,In-00600,Jamie Miller,Marshmallows,1,1
2023-04-23,In-00613,Taylor Wilson,Frutas confitadas,19,41
2023-04-23,In-00613,Riley Rodriguez,Galletas,18,36
2023-04-23,In-00623,Taylor Smith,Galletas,19,38
2023-04-23,In-00703,Morgan Rodriguez,Chocolate,2,5
2023-04-23,In-00852,Casey Brown,Chocolate,4,10
2023-04-23,In-00990,Morgan Garcia,Gomitas,10,12
2023-04-23,In-01119,Morgan Williams,Galletas,19,38
2023-04-23,In-01175,Taylor Jones,Marshmallows,2,3
2023-04-23,In-01509,Jamie Garcia,Galletas,1,2
2023-04-23,In-01583,Quinn Jones,Chocolate,2,5
2023-04-23,In-01646,Taylor Williams,Galletas,17,34
2023-04-23,In-01948,Morgan Rodriguez,Caramelos,1,0
2023-04-24,In-00069,Jordan Jones,Caramelos,6,3
2023-04-24,In-00186,Taylor Johnson,Marshmallows,18,27
2023-04-24,In-00287,Taylor Davis,Chocolate,16,40
2023-04-24,In-00368,Taylor Johnson,Frutas confitadas,14,30
2023-04-24,In-00478,Morgan Williams,Gomitas,8,9
2023-04-24,In-00479,Quinn Rodriguez,Galletas,14,28
2023-04-24,In-00773,Jordan Williams,Bombones,2,6
2023-04-24,In-00880,Jamie Wilson,Frutas confitadas,14,30
2023-04-24,In-00985,Jamie Miller,Bombones,8,24
2023-04-24,In-01270,Alex Rodriguez,Gomitas,10,12
2023-04-24,In-01445,Avery Smith,Turrones,6,15
2023-04-24,In-01502,Quinn Williams,Chocolate,11,27
2023-04-24,In-01805,Alex Wilson,Turrones,13,32
2023-04-24,In-01819,Morgan Johnson,Bombones,5,15
2023-04-25,In-00058,Morgan Brown,Marshmallows,3,4
2023-04-25,In-00102,Jordan Rodriguez,Frutas confitadas,7,15
2023-04-25,In-00108,Jordan Davis,Marshmallows,11,16
2023-04-25,In-00193,Jordan Garcia,Galletas,17,34
2023-04-25,In-00206,Taylor Davis,Marshmallows,18,27
2023-04-25,In-00372,Jamie Rodriguez,Turrones,17,42
2023-04-25,In-00497,Jamie Garcia,Bombones,9,27
2023-04-25,In-00669,Jordan Wilson,Turrones,14,35
2023-04-25,In-00850,Quinn Wilson,Chocolate,11,27
2023-04-25,In-00909,Casey Johnson,Gomitas,18,21
2023-04-25,In-01036,Jordan Rodriguez,Frutas confitadas,18,39
2023-04-25,In-01089,Quinn Miller,Turrones,1,2
2023-04-25,In-01210,Avery Williams,Paletas,4,3
2023-04-25,In-01456,Quinn Jones,Paletas,17,13
2023-04-25,In-01524,Quinn Johnson,Frutas confitadas,4,8
2023-04-25,In-01545,Avery Smith,Galletas,7,14
2023-04-25,In-01583,Morgan Johnson,Galletas,9,18
2023-04-25,In-01960,Sam Wilson,Paletas,9,7
2023-04-26,In-00312,Quinn Miller,Gomitas,15,18
2023-04-26,In-00460,Quinn Davis,Chocolate,19,47
2023-04-26,In-00480,Avery Jones,Frutas confitadas,13,28
2023-04-26,In-00494,Jamie Garcia,Turrones,2,5
2023-04-26,In-00501,Jamie Wilson,Bombones,3,9
2023-04-26,In-00597,Taylor Jones,Turrones,17,42
2023-04-26,In-00746,Quinn Miller,Bombones,19,57
2023-04-26,In-00783,Casey Brown,Paletas,7,5
2023-04-26,In-00909,Jamie Davis,Frutas confitadas,5,11
2023-04-26,In-01051,Morgan Johnson,Chocolate,19,47
2023-04-26,In-01423,Alex Garcia,Gomitas,13,15
2023-04-26,In-01524,Sam Jones,Chocolate,2,5
2023-04-26,In-01608,Sam Brown,Gomitas,10,12
2023-04-26,In-01875,Casey Davis,Chicles,3,0
2023-04-27,In-00003,Jordan Davis,Frutas confitadas,3,6
2023-04-27,In-00009,Alex Wilson,Frutas confitadas,8,17
2023-04-27,In-00157,Casey Wilson,Caramelos,6,3
2023-04-27,In-00393,Riley Miller,Paletas,10,8
2023-04-27,In-00926,Riley Davis,Gomitas,14,16
2023-04-27,In-00940,Riley Rodriguez,Paletas,8,6
2023-04-27,In-00952,Sam Rodriguez,Gomitas,11,13
2023-04-27,In-00971,Quinn Wilson,Turrones,12,30
2023-04-27,In-01039,Jamie Wilson,Bombones,7,21
2023-04-27,In-01062,Jamie Jones,Galletas,1,2
2023-04-27,In-01175,Riley Garcia,Chicles,11,3
2023-04-27,In-01196,Casey Rodriguez,Gomitas,14,16
2023-04-27,In-01324,Jamie Rodriguez,Frutas confitadas,5,11
2023-04-27,In-01680,Jamie Rodriguez,Marshmallows,10,15
2023-04-27,In-01938,Sam Miller,Caramelos,17,8
2023-04-28,In-00183,Sam Wilson,Turrones,16,40
2023-04-28,In-00395,Jamie Johnson,Bombones,10,30
2023-04-28,In-00653,Taylor Miller,Frutas confitadas,15,33
2023-04-28,In-00860,Riley Smith,Chocolate,8,20
2023-04-28,In-00949,Alex Johnson,Galletas,12,24
2023-04-28,In-01088,Taylor Rodriguez,Paletas,8,6
2023-04-28,In-01163,Alex Davis,Chicles,14,4
2023-04-28,In-01305,Avery Williams,Bombones,16,48
2023-04-28,In-01414,Morgan Smith,Turrones,15,37
2023-04-28,In-01466,Jordan Rodriguez,Caramelos,17,8
2023-04-28,In-01626,Riley Davis,Gomitas,15,18
2023-04-28,In-01761,Quinn Jones,Chicles,9,2
2023-04-28,In-01879,Quinn Wilson,Paletas,15,12
2023-04-28,In-01897,Morgan Williams,Bombones,1,3
2023-04-29,In-00149,Casey Williams,Bombones,5,15
2023-04-29,In-00259,Riley Smith,Galletas,17,34
2023-04-29,In-00326,Avery Jones,Paletas,19,15
2023-04-29,In-00477,Jamie Davis,Frutas confitadas,6,13
2023-04-29,In-00740,Riley Smith,Chicles,14,4
2023-04-29,In-00922,Quinn Davis,Chocolate,13,32
2023-04-29,In-01098,Riley Jones,Chocolate,6,15
2023-04-29,In-01245,Quinn Smith,Chocolate,2,5
2023-04-29,In-01257,Taylor Rodriguez,Gomitas,10,12
2023-04-29,In-01259,Jamie Miller,Frutas confitadas,2,4
2023-04-29,In-01653,Casey Brown,Gomitas,17,20
2023-04-29,In-01729,Jordan Brown,Paletas,15,12
2023-04-29,In-01965,Riley Rodriguez,Bombones,10,30
2023-04-30,In-00184,Riley Davis,Paletas,2,1
2023-04-30,In-00225,Jordan Williams,Chicles,10,3
2023-04-30,In-00308,Jordan Garcia,Paletas,2,1
2023-04-30,In-00646,Jordan Johnson,Chicles,6,1
2023-04-30,In-00693,Casey Wilson,Marshmallows,16,24
2023-04-30,In-00804,Taylor Wilson,Bombones,16,48
2023-04-30,In-00830,Sam Garcia,Marshmallows,19,28
2023-04-30,In-01058,Alex Wilson,Bombones,1,3
2023-04-30,In-01125,Sam Miller,Marshmallows,1,1
2023-04-30,In-01235,Casey Garcia,Gomitas,11,13
2023-04-30,In-01438,Avery Brown,Bombones,17,51
2023-04-30,In-01494,Sam Wilson,Paletas,12,9
2023-04-30,In-01679,Avery Brown,Bombones,7,21
2023-04-30,In-01694,Morgan Davis,Frutas confitadas,13,28
2023-04-30,In-01839,Morgan Davis,Galletas,16,32
2023-05-01,In-00254,Jamie Johnson,Caramelos,6,3
2023-05-01,In-00255,Sam Williams,Marshmallows,4,6
2023-05-01,In-00392,Casey Garcia,Marshmallows,12,18
2023-05-01,In-00434,Taylor Miller,Chicles,11,3
2023-05-01,In-00476,Casey Miller,Paletas,12,9
2023-05-01,In-00518,Sam Wilson,Turrones,10,25
2023-05-01,In-00566,Jordan Williams,Gomitas,13,15
2023-05-01,In-00974,Casey Garcia,Galletas,10,20
2023-05-01,In-01081,Casey Smith,Frutas confitadas,12,26
2023-05-01,In-01192,Riley Garcia,Chicles,2,0
2023-05-01,In-01553,Morgan Davis,Paletas,15,12
2023-05-01,In-01567,Sam Smith,Bombones,4,12
2023-05-01,In-01616,Jordan Brown,Gomitas,4,4
2023-05-01,In-01640,Jordan Johnson,Chocolate,18,45
2023-05-01,In-01732,Jordan Rodriguez,Turrones,14,35
2023-05-01,In-01838,Alex Brown,Gomitas,9,10
2023-05-02,In-00016,Alex Rodriguez,Marshmallows,16,24
2023-05-02,In-00035,Quinn Miller,Chicles,10,3
2023-05-02,In-00250,Riley Williams,Frutas confitadas,9,19
2023-05-02,In-00753,Jamie Rodriguez,Chocolate,1,2
2023-05-02,In-00845,Jordan Jones,Gomitas,17,20
2023-05-02,In-00872,Casey Johnson,Gomitas,7,8
2023-05-02,In-00916,Taylor Garcia,Turrones,17,42
2023-05-02,In-01050,Quinn Jones,Frutas confitadas,12,26
2023-05-02,In-01063,Jordan Miller,Gomitas,2,2
2023-05-02,In-01119,Sam Brown,Gomitas,8,9
2023-05-02,In-01163,Taylor Davis,Paletas,17,13
2023-05-02,In-01174,Riley Williams,Paletas,6,4
2023-05-02,In-01238,Jamie Wilson,Turrones,16,40
2023-05-02,In-01637,Jordan Davis,Marshmallows,3,4
2023-05-02,In-01767,Jamie Wilson,Gomitas,4,4
2023-05-02,In-01949,Morgan Williams,Turrones,5,12
2023-05-02,In-01979,Quinn Williams,Turrones,14,35
2023-05-03,In-00597,Riley Miller,Frutas confitadas,13,28
2023-05-03,In-00644,Quinn Wilson,Marshmallows,6,9
2023-05-03,In-00681,Taylor Miller,Caramelos,8,4
2023-05-03,In-00770,Morgan Miller,Turrones,2,5
2023-05-03,In-01095,Jordan Davis,Marshmallows,15,22
2023-05-03,In-01100,Alex Wilson,Galletas,1,2
2023-05-03,In-01138,Jamie Rodriguez,Chocolate,3,7
2023-05-03,In-01220,Jamie Jones,Chicles,17,5
2023-05-03,In-01255,Morgan Brown,Turrones,2,5
2023-05-03,In-01566,Jordan Davis,Marshmallows,6,9
2023-05-03,In-01933,Riley Jones,Galletas,3,6
2023-05-03,In-01951,Casey Johnson,Bombones,8,24
2023-05-04,In-00028,Alex Miller,Galletas,7,14
2023-05-04,In-00029,Riley Wilson,Paletas,16,12
2023-05-04,In-00114,Jordan Miller,Gomitas,8,9
2023-05-04,In-00949,Sam Miller,Caramelos,14,7
2023-05-04,In-01269,Quinn Garcia,Bombones,8,24
2023-05-04,In-01292,Taylor Davis,Paletas,2,1
2023-05-04,In-01551,Sam Miller,Paletas,6,4
2023-05-04,In-01769,Jamie Smith,Chicles,2,0
2023-05-05,In-00077,Quinn Rodriguez,Caramelos,2,1
2023-05-05,In-00089,Jordan Rodriguez,Frutas confitadas,11,24
2023-05-05,In-00175,Sam Williams,Marshmallows,16,24
2023-05-05,In-00504,Jamie Johnson,Frutas confitadas,9,19
2023-05-05,In-00694,Sam Williams,Caramelos,1,0
2023-05-05,In-00870,Jordan Smith,Turrones,9,22
2023-05-05,In-00917,Sam Miller,Bombones,11,33
2023-05-05,In-01168,Taylor Brown,Gomitas,1,1
2023-05-05,In-01735,Jordan Rodriguez,Turrones,15,37
2023-05-05,In-01979,Jamie Johnson,Caramelos,15,7
2023-05-06,In-00503,Quinn Jones,Bombones,8,24
2023-05-06,In-00553,Sam Garcia,Galletas,14,28
2023-05-06,In-00592,Jamie Smith,Chicles,5,1
2023-05-06,In-00603,Casey Miller,Caramelos,19,9
2023-05-06,In-00648,Jamie Rodriguez,Gomitas,5,6
2023-05-06,In-00658,Alex Johnson,Gomitas,8,9
2023-05-06,In-00687,Casey Jones,Chocolate,18,45
2023-05-06,In-01353,Morgan Davis,Chicles,2,0
2023-05-06,In-01408,Riley Miller,Chocolate,6,15
2023-05-06,In-01563,Jamie Smith,Paletas,6,4
2023-05-06,In-01769,Sam Smith,Bombones,10,30
2023-05-06,In-01777,Taylor Rodriguez,Turrones,16,40
2023-05-06,In-01800,Taylor Wilson,Gomitas,4,4
2023-05-07,In-00141,Jordan Wilson,Turrones,14,35
2023-05-07,In-00192,Riley Jones,Turrones,12,30
2023-05-07,In-00624,Riley Garcia,Bombones,6,18
2023-05-07,In-00677,Taylor Garcia,Paletas,3,2
2023-05-07,In-00727,Sam Rodriguez,Chocolate,9,22
2023-05-07,In-01160,Morgan Jones,Marshmallows,3,4
2023-05-07,In-01525,Alex Williams,Chicles,3,0
2023-05-07,In-01843,Morgan Wilson,Gomitas,6,7
2023-05-08,In-00019,Avery Brown,Paletas,13,10
2023-05-08,In-00380,Avery Johnson,Paletas,4,3
2023-05-08,In-00438,Casey Johnson,Gomitas,5,6
2023-05-08,In-00773,Morgan Smith,Caramelos,12,6
2023-05-08,In-00797,Avery Rodriguez,Turrones,6,15
2023-05-08,In-01024,Morgan Brown,Chicles,14,4
2023-05-08,In-01132,Taylor Wilson,Gomitas,3,3
2023-05-08,In-01277,Riley Rodriguez,Frutas confitadas,2,4
2023-05-08,In-01374,Casey Garcia,Gomitas,4,4
2023-05-08,In-01382,Morgan Garcia,Bombones,6,18
2023-05-08,In-01456,Jordan Brown,Gomitas,11,13
2023-05-08,In-01503,Riley Jones,Galletas,18,36
2023-05-08,In-01534,Jordan Rodriguez,Galletas,16,32
2023-05-08,In-01876,Jordan Jones,Turrones,14,35
2023-05-08,In-01889,Casey Rodriguez,Bombones,14,42
2023-05-09,In-00012,Alex Jones,Galletas,11,22
2023-05-09,In-00101,Jamie Miller,Bombones,14,42
2023-05-09,In-00120,Sam Brown,Bombones,18,54
2023-05-09,In-00222,Avery Brown,Frutas confitadas,9,19
2023-05-09,In-00417,Jamie Jones,Bombones,8,24
2023-05-09,In-00446,Morgan Brown,Frutas confitadas,8,17
2023-05-09,In-00570,Riley Davis,Bombones,19,57
2023-05-09,In-00715,Morgan Brown,Chicles,4,1
2023-05-09,In-01337,Morgan Brown,Chocolate,19,47
2023-05-09,In-01452,Alex Jones,Paletas,8,6
2023-05-09,In-01462,Morgan Wilson,Chicles,6,1
2023-05-09,In-01577,Morgan Garcia,Chicles,16,4
2023-05-09,In-01611,Alex Johnson,Frutas confitadas,3,6
2023-05-09,In-01709,Morgan Davis,Chocolate,15,37
2023-05-09,In-01735,Alex Brown,Turrones,13,32
2023-05-09,In-01810,Casey Rodriguez,Marshmallows,9,13
2023-05-09,In-01849,Casey Miller,Chicles,13,3
2023-05-09,In-01959,Sam Brown,Gomitas,4,4
2023-05-10,In-00043,Jordan Garcia,Marshmallows,5,7
2023-05-10,In-00086,Morgan Williams,Chicles,18,5
2023-05-10,In-00188,Riley Johnson,Chicles,13,3
2023-05-10,In-00298,Taylor Brown,Galletas,5,10
2023-05-10,In-00385,Sam Williams,Bombones,13,39
2023-05-10,In-00459,Riley Davis,Chicles,12,3
2023-05-10,In-00701,Avery Williams,Turrones,3,7
2023-05-10,In-00734,Casey Williams,Paletas,9,7
2023-05-10,In-00745,Morgan Garcia,Bombones,11,33
2023-05-10,In-00828,Alex Jones,Bombones,8,24
2023-05-10,In-01148,Jamie Johnson,Galletas,16,32
2023-05-10,In-01220,Casey Miller,Paletas,19,15
2023-05-10,In-01492,Morgan Johnson,Chocolate,6,15
2023-05-10,In-01614,Quinn Johnson,Galletas,2,4
2023-05-11,In-00033,Sam Wilson,Turrones,18,45
2023-05-11,In-00044,Morgan Rodriguez,Turrones,14,35
2023-05-11,In-00132,Casey Rodriguez,Gomitas,3,3
2023-05-11,In-00443,Avery Jones,Bombones,16,48
2023-05-11,In-00498,Jamie Johnson,Bombones,2,6
2023-05-11,In-00626,Alex Brown,Galletas,14,28
2023-05-11,In-00648,Quinn Johnson,Bombones,5,15
2023-05-11,In-00666,Jamie Garcia,Turrones,5,12
2023-05-11,In-00704,Riley Johnson,Galletas,9,18
2023-05-11,In-00824,Alex Davis,Frutas confitadas,4,8
2023-05-11,In-00855,Jordan Rodriguez,Chicles,5,1
2023-05-11,In-00879,Quinn Davis,Chocolate,12,30
2023-05-11,In-01054,Casey Johnson,Caramelos,8,4
2023-05-11,In-01455,Alex Williams,Chicles,2,0
2023-05-11,In-01733,Jamie Miller,Chicles,17,5
2023-05-11,In-01742,Taylor Jones,Turrones,17,42
2023-05-11,In-01750,Avery Wilson,Turrones,18,45
2023-05-11,In-01906,Casey Wilson,Chocolate,15,37
2023-05-11,In-01965,Jamie Wilson,Chicles,17,5
2023-05-11,In-01968,Morgan Davis,Chicles,8,2
2023-05-12,In-00033,Alex Jones,Turrones,16,40
2023-05-12,In-00038,Taylor Johnson,Turrones,15,37
2023-05-12,In-00045,Quinn Jones,Gomitas,3,3
2023-05-12,In-00272,Alex Johnson,Caramelos,6,3
2023-05-12,In-00586,Riley Garcia,Bombones,4,12
2023-05-12,In-00985,Riley Miller,Turrones,1,2
2023-05-12,In-01009,Morgan Jones,Galletas,7,14
2023-05-12,In-01131,Sam Williams,Frutas confitadas,10,22
2023-05-12,In-01305,Taylor Rodriguez,Gomitas,14,16
2023-05-12,In-01885,Casey Garcia,Caramelos,19,9
2023-05-13,In-00118,Quinn Brown,Gomitas,6,7
2023-05-13,In-00353,Alex Garcia,Turrones,9,22
2023-05-13,In-00359,Sam Brown,Galletas,2,4
2023-05-13,In-00419,Casey Johnson,Chocolate,17,42
2023-05-13,In-00590,Jordan Garcia,Chocolate,3,7
2023-05-13,In-00897,Quinn Jones,Gomitas,11,13
2023-05-13,In-00909,Quinn Johnson,Gomitas,2,2
2023-05-13,In-01669,Jamie Davis,Galletas,4,8
2023-05-13,In-01715,Avery Rodriguez,Caramelos,2,1
2023-05-13,In-01728,Alex Garcia,Turrones,19,47
2023-05-13,In-01811,Avery Jones,Chicles,19,5
2023-05-13,In-01833,Jamie Rodriguez,Caramelos,13,6
2023-05-13,In-02000,Taylor Brown,Paletas,18,14
2023-05-14,In-00051,Jamie Rodriguez,Turrones,13,32
2023-05-14,In-00193,Riley Smith,Galletas,8,16
2023-05-14,In-00340,Taylor Garcia,Turrones,2,5
2023-05-14,In-00415,Casey Johnson,Gomitas,7,8
2023-05-14,In-00661,Jordan Jones,Bombones,17,51
2023-05-14,In-00695,Riley Jones,Marshmallows,15,22
2023-05-14,In-00899,Alex Garcia,Paletas,10,8
2023-05-14,In-01465,Jordan Williams,Marshmallows,18,27
2023-05-14,In-01581,Quinn Garcia,Marshmallows,10,15
2023-05-14,In-01591,Sam Brown,Marshmallows,4,6
2023-05-14,In-01914,Jamie Smith,Turrones,10,25
2023-05-14,In-01931,Jamie Davis,Paletas,4,3
2023-05-15,In-00108,Quinn Brown,Galletas,19,38
2023-05-15,In-00247,Jamie Rodriguez,Turrones,7,17
2023-05-15,In-00377,Jordan Jones,Galletas,9,18
2023-05-15,In-00623,Alex Johnson,Turrones,7,17
2023-05-15,In-00666,Riley Smith,Frutas confitadas,9,19
2023-05-15,In-00717,Riley Brown,Chocolate,16,40
2023-05-15,In-00816,Alex Miller,Bombones,2,6
2023-05-15,In-00894,Jamie Wilson,Caramelos,12,6
2023-05-15,In-00944,Taylor Smith,Paletas,11,8
2023-05-15,In-01286,Jordan Brown,Caramelos,11,5
2023-05-15,In-01440,Jamie Smith,Gomitas,6,7
2023-05-15,In-01476,Sam Miller,Frutas confitadas,13,28
2023-05-15,In-01620,Riley Davis,Paletas,14,11
2023-05-15,In-01800,Taylor Williams,Bombones,17,51
2023-05-15,In-01961,Alex Rodriguez,Turrones,15,37
2023-05-15,In-01963,Riley Johnson,Galletas,1,2
2023-05-16,In-00050,Morgan Williams,Frutas confitadas,15,33
2023-05-16,In-00277,Quinn Rodriguez,Frutas confitadas,17,37
2023-05-16,In-00318,Avery Davis,Paletas,7,5
2023-05-16,In-01078,Avery Jones,Paletas,8,6
2023-05-16,In-01155,Casey Jones,Bombones,9,27
2023-05-16,In-01492,Sam Miller,Turrones,19,47
2023-05-16,In-01658,Sam Brown,Chicles,3,0
2023-05-16,In-01722,Quinn Miller,Chicles,2,0
2023-05-17,In-00024,Taylor Wilson,Paletas,8,6
2023-05-17,In-00089,Casey Smith,Bombones,4,12
2023-05-17,In-00205,Taylor Miller,Turrones,8,20
2023-05-17,In-00210,Avery Jones,Frutas confitadas,8,17
2023-05-17,In-00242,Jamie Wilson,Galletas,12,24
2023-05-17,In-00693,Alex Rodriguez,Caramelos,5,2
2023-05-17,In-00705,Casey Williams,Frutas confitadas,7,15
2023-05-17,In-00840,Jordan Jones,Gomitas,14,16
2023-05-17,In-01294,Quinn Williams,Paletas,4,3
2023-05-17,In-01584,Jordan Johnson,Chocolate,8,20
2023-05-18,In-00046,Sam Miller,Turrones,18,45
2023-05-18,In-00353,Riley Brown,Chocolate,15,37
2023-05-18,In-00399,Casey Williams,Caramelos,17,8
